x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,method,true_ll
6744.142683569604,2329.929083785508,2157.7666121612565,2055.697337410922,1970.7557969242043,1894.718164349193,1823.5460688298772,1754.7446570684406,1686.6737672141462,1618.2519109012646,1548.8158553772373,1478.049556561571,1405.939960009593,1332.7373169034545,1258.90904063567,1185.0821201980434,1111.971434562729,1040.2947604774236,970.6865895708033,903.6411465020792,839.5211347127915,random,74687.73636759346
32006.10091358103,1874.4088751207019,1373.2138376238872,1252.0190553753346,1156.638551655269,1075.4981509896024,1005.7177901473624,945.2071933363331,892.3184214204375,845.7557260371541,804.5001817163575,767.747718730694,734.859940327733,705.325109700876,678.7271727400366,654.7215020502917,633.0164771505224,613.3600760155387,595.5305635100522,579.330302780465,564.581762473128,random,74687.73636759346
19439.840813118164,2719.3593207081867,2127.1749935135304,1905.478533351663,1710.7323433105485,1537.6281989628478,1386.2388699399307,1255.1039923119679,1142.039531846036,1044.6922406803205,960.7914384568867,888.2558302978287,825.2367891442118,770.1311814618821,721.5763067089283,678.4330445091764,639.7618994342483,604.7959912093211,572.914053942819,543.615370013169,516.4975991298998,random,74687.73636759346
13915.610624756213,3000.1000112029287,2438.161741267424,2173.7759615417744,1945.857230058842,1736.478698172723,1546.4711719763727,1379.175781697937,1236.1447497101035,1116.249073428262,1016.5770876076713,933.6402360158245,864.1606144493126,805.3946710459859,755.1767410980538,711.8435261439008,674.1283694726444,641.0628620634816,611.8972773328132,586.0405044088257,563.0165058520215,random,74687.73636759346
9921.10368206723,3342.2440020022623,2834.1445670018,2490.6738567049615,2199.9365229296964,1950.2736333255307,1738.7672626106214,1562.035880519019,1415.1746280244843,1292.5643401113484,1188.8317876497604,1099.4425108495925,1020.8988238608581,950.6861570730543,887.1047497149411,829.0691034897027,775.9159070633759,727.2401738795888,682.7692508626642,642.2771681743907,605.5354664635379,random,74687.73636759346
19669.889641762566,3082.7649580932484,2474.3448810925474,2176.7490857043595,1957.2235266834614,1784.6976990643307,1643.470939836683,1524.271898114981,1421.5002088969486,1331.5332575431094,1251.790523698277,1180.3033032753592,1115.5358017053077,1056.2983460694522,1001.6846043219994,951.014228504413,903.780260455329,859.6039741706772,818.198650452483,779.342103593779,742.8567110820004,random,74687.73636759346
33435.98277193813,1961.4682177109353,1349.7660048081889,1220.177744128232,1118.461688172014,1027.5054514218064,945.2243231212633,870.7718058621394,803.5036584338668,742.8333841017302,688.2275135701348,639.1961367678305,595.266591951251,555.9634272261756,520.8059661207517,489.31927856868424,461.0495488814486,435.5772571973066,412.52546245994745,391.5631302159891,372.40462401478726,random,74687.73636759346
9502.87695499872,2563.6002336968522,2187.5190591992723,1960.2456656357535,1767.511800146589,1600.0089416714472,1453.6688943429326,1324.5265920458914,1209.1684856328066,1105.2806570956454,1011.5267309085903,927.0687690969935,851.159940385638,782.9818927776068,721.6600154407788,666.3357492146606,616.2260887484445,570.6524407664256,529.0447930297087,490.93199173623,455.9265949237597,random,74687.73636759346
8391.171626900716,2234.043665796795,1970.2875314917328,1810.5496734341432,1684.4600436607288,1578.7458052259026,1487.3553226162621,1406.8556378033245,1335.0613185489347,1270.46556828772,1211.9628492510965,1158.6992204387498,1109.9870005473495,1065.2547728368081,1024.0174242188514,985.8574984266161,950.4128748786025,917.3680226929282,886.4473800268752,857.4101103567955,830.0458330964902,random,74687.73636759346
16676.112099624923,2363.408394105456,1707.435164084527,1462.3007475208142,1275.4960017557314,1118.4852581246378,984.3408941614034,870.0032434856257,773.3964062629238,692.4243767158478,624.7962697997573,568.2215103712078,520.6291357600421,480.27630339260213,445.75537791896204,415.94934738408483,389.9739420795813,367.1251096779888,346.83745939380606,328.6533062245144,312.2000709464046,random,74687.73636759346
14776.723010326197,3662.0047089200234,3021.4076842644863,2681.337857336315,2374.536922389336,2092.910898127957,1843.6089564855647,1629.2813729593909,1447.3216602537286,1292.7367315803276,1160.357983115522,1045.7847799273004,945.5635464952356,857.0637581284827,778.2880005280167,707.7056846504129,644.1305147501407,586.6357875634712,534.4954517566366,487.1403859584825,444.12289578725176,random,74687.73636759346
10945.147553349423,2510.2974912321806,2118.772955813707,1887.8913853813865,1693.7978365693998,1520.133291396778,1361.1553158952302,1216.144274647042,1086.3724324868963,972.8086937948683,875.1701915426238,792.0910698496882,721.6691906377382,661.9141889032471,610.989781345037,567.3045122761396,529.5221745013987,496.5384944437101,467.44779004441807,441.5098901294841,418.12105557300674,random,74687.73636759346
13228.538665394852,3715.40506238697,2799.7868393901445,2344.823593943758,2010.6773646598303,1744.499623414289,1526.882841497587,1347.6715634727443,1199.4967262594437,1076.2069841503253,972.7456467504526,885.1212097480893,810.2556080354989,745.7787813200848,689.8387574319786,640.9572737602139,597.9328050430777,559.7794068898074,525.6873510409787,494.99494892502844,467.165615730788,random,74687.73636759346
22608.38970742504,3250.4321507749555,2350.4241375357087,1993.5257286312553,1730.8809697247634,1527.7687443294853,1367.6427935730899,1239.0775259713992,1133.9432284358772,1046.4257214505633,972.3300053805433,908.589237226799,852.9286918361468,803.6397832229995,759.4284907059046,719.3125427549821,682.5498656541458,648.5866259079194,617.0171865725279,587.5511234208825,559.9845792363631,random,74687.73636759346
4327.705890680372,994.382143273222,956.5212790241931,918.6651058001298,879.1962833723373,838.6647147137555,797.7377865356539,757.130893060501,717.5367483698647,679.5630658727896,643.6885910367564,610.2419084616704,579.4016674798331,551.2128688975499,525.6123633100069,502.4573098598048,481.5520738590858,462.6709955417173,445.5760804586025,430.0297437553527,415.80331980917254,plus,74687.73636759346
2742.0253616477276,1046.0396524253738,1025.0682354757155,1001.009326725849,973.5279644935217,942.5372131617187,908.1382218118815,870.6555218080175,830.6458786831208,788.8710900671722,746.2337690318964,703.686272693798,662.1317089347576,622.3381215495465,584.8816499106761,550.124666755728,518.2252592873265,489.1683952334279,462.80760692882177,438.90786653711984,417.18362625270674,plus,74687.73636759346
2986.6504693616007,1099.7949026028946,1084.2519822115137,1067.1770872588968,1047.8762502166646,1026.0093457654439,1001.2839845651033,973.4901345270919,942.5394551337959,908.5031351324142,871.639657179403,832.403093453162,791.4247616961657,749.4666532352858,707.3525752444111,665.8895641419222,625.7949288551172,587.6420661331795,551.8321510919341,518.5917031972349,487.9905275478377,plus,74687.73636759346
2490.5680765746365,1212.1253468933428,1194.7839176946727,1179.6362232567335,1164.2459379723296,1148.1649155565974,1130.9499975870713,1112.1534555919789,1091.3287596822483,1068.0464461491501,1041.9212524402828,1012.650152962713,980.0580594678759,944.1441454680462,905.1182397826342,863.415457618612,819.6799775981344,774.7158657701802,729.4119598465768,684.655308421934,641.2502789204154,plus,74687.73636759346
1429.7196460490522,1086.174697858034,1071.781542368044,1055.386541914544,1036.7079243121407,1015.5149516390957,991.6480816257099,965.0506833611144,935.798434486438,904.1197314565215,870.4001773257187,835.1662081813556,799.0472394406825,762.7212341194827,726.85327936252,692.0386364606384,658.7600265895308,627.3644899096107,598.0599448868015,570.9274765091395,545.9433933738765,plus,74687.73636759346
1453.6602292300668,1084.1002856746054,1062.9686225571495,1039.889485390624,1014.5440495424118,986.7927112918405,956.6054532752169,924.0818700915843,889.4619230143289,853.122655802028,815.5582268000726,777.3439827630064,739.0891129334341,701.3853758018522,664.7603611356899,629.6423732358526,596.340888937295,565.0428681654885,535.8221877936594,508.65783272337285,483.45625984277285,plus,74687.73636759346
2146.5278969326027,1013.4415149199631,987.9373847587995,959.5764910879225,928.3995346123556,894.6809758369345,858.8674211252655,821.5562821423518,783.4509475884697,745.2990305967251,707.8250955354597,671.6705201134755,637.3504028674506,605.2321035865025,575.5344247688481,548.3425121323526,523.6320030069037,501.2964169033221,481.17336750478717,463.06701643891574,446.76574111792434,plus,74687.73636759346
1702.6973627907282,1132.037826012427,1123.845022736321,1114.942945329225,1104.995850571766,1093.7729099015269,1081.0355465813627,1066.5463953484868,1050.082676152757,1031.4540784242854,1010.5244640092424,987.2355194624979,961.6291517470236,933.8643163532543,904.2236331724271,873.106074968935,841.0043534878641,808.4689425154647,776.0639667826472,744.3222643981717,713.7069973659964,plus,74687.73636759346
1471.1339456016867,1106.3286878114159,1096.0266491274233,1084.2172862061998,1070.5980642007635,1054.8703045936854,1036.7487201907643,1015.985512977757,992.4009317343007,965.9179603586963,936.59651389996,904.6603602960531,870.5089481701289,834.7074513984262,797.9521406795538,761.0140212515689,724.6696652252722,689.6319428550487,656.4932866827003,625.6902642730274,597.492291797942,plus,74687.73636759346
1589.5094116837136,1134.728074309547,1109.5543506219692,1083.7523462891259,1056.6906945787778,1027.9368404359993,997.1959592437488,964.3274990186619,929.3604427402024,892.4994637073687,854.115188436379,814.7149756811705,774.8956195761566,735.2846641539654,696.4805203457363,659.0018392797938,623.2536190594983,589.5127427345142,557.9310391286563,528.5509883043269,501.3282882487547,plus,74687.73636759346
1745.4326428659988,1115.6270653245447,1106.4241408799135,1096.5531585893914,1085.6179273840826,1073.4473242128006,1059.8818287509785,1044.78242188257,1028.04131488665,1009.5933984131116,989.4269613723445,967.5918346302351,944.2030232486577,919.4382729933131,893.5289259776764,866.7447150941007,839.3744839567225,811.7057603085268,784.0063134323573,756.5102146009158,729.4097298366687,plus,74687.73636759346
1491.6913615952362,958.1122514804156,912.0044235462701,864.0801303495537,815.0612607320218,766.0028394086257,718.0004110067239,672.0482252926158,628.9331270015828,589.1806660164584,553.0521262579132,520.5786016854836,491.6142022598506,465.8930284103262,443.07997978274943,422.8107977258478,404.7205817169888,388.46217514756427,373.71666766652197,360.1983117944619,347.65581092823413,plus,74687.73636759346
1932.433323484147,1137.317403581008,1115.369346541178,1092.9890978948824,1069.4379503798991,1044.2575793852302,1017.073815779906,987.6161520613387,955.742501655739,921.4632692360174,884.9574214898312,846.5732073257241,806.8084538338298,766.2699654241005,725.6172366808023,685.5003098966263,646.5032052005408,609.1023011145298,573.6444130157906,540.3441558969935,509.29633581665985,plus,74687.73636759346
2160.985717825446,1117.2515472316445,1100.0334251411987,1081.370990774274,1060.4871125844802,1036.9559972481802,1010.4211155518715,980.6393574567192,947.5310105108802,911.2254919190891,872.0893138746178,830.7228193692717,787.9179953122803,744.5805333841272,701.6311437627883,659.9081729023019,620.0922199449269,582.6647845731641,547.9018255780829,515.8945001849643,486.58570309280185,plus,74687.73636759346
2530.1871588813374,1034.187960849973,993.9581708887999,951.6277187240194,906.8695666459389,860.1808841106249,812.315512050307,764.1914177473664,716.7735324419045,670.9567080853303,627.4736657171597,586.8427802167134,549.3571908520971,515.1062994200183,484.0162247399712,455.8965831830719,430.48460365350184,407.4817205257132,386.5810772564728,367.4864298545581,349.9239260359318,plus,74687.73636759346
1725.9268517373275,1058.0993354025559,1037.4224078610278,1014.1537638214795,988.047955039583,959.0124003825185,927.1054343391152,892.5632112508029,855.8097518641734,817.4431675721135,778.1955971053685,738.8709194138064,700.2706209565076,663.1216889263305,628.0195535853418,595.3943783413706,565.5025210458407,538.4392815698666,514.1657585124922,492.5420520007465,473.360426777057,plus,74687.73636759346
1885.5495625520853,1180.0253608332132,1163.886507135423,1147.9431884691585,1131.6401100421645,1114.544845218581,1096.2368890521757,1076.3074278229615,1054.3667153819406,1030.0594682427181,1003.088143019675,973.2426402875426,940.4330083876994,904.7195055008779,866.3327474465332,825.6766919884685,783.3096796676837,739.9035207239649,696.1862935999961,652.8789330080908,610.6370225126884,plus,74687.73636759346
2072.4047322767146,1197.5424567306181,1186.3371427651728,1176.7961911746388,1167.836004212193,1159.2389887763566,1150.8045285970147,1142.3383592909086,1133.6449877944979,1124.5210130898922,1114.7492627168394,1104.0938794414396,1092.2967389229598,1079.0758625907183,1064.1267925123975,1047.1281624900294,1027.752826018026,1005.6857244881103,980.649002843129,952.4335514483973,920.934192832312,plus,74687.73636759346
1540.5366400417843,1089.630923133911,1078.5006830787024,1065.7294102026062,1051.1097231203166,1034.4773931751406,1015.7193882117281,994.7944588750543,971.7518769875023,946.7444927020551,920.0321821633406,891.9727918773278,862.999909784543,833.589748507351,804.2221875608811,775.3425529297674,747.3303880729072,720.479428368024,694.9900659114937,670.9728612320177,648.4599185312836,plus,74687.73636759346
1475.5392685836996,1121.1279191006615,1108.630373013846,1095.3538737680065,1080.997786400898,1065.321302477183,1048.1093597412255,1029.1827793383272,1008.410420836517,985.7218079013983,961.1181617891998,934.6795086003112,906.5657421407814,877.0103457111545,846.3068072488531,814.789261754253,782.8100816035003,750.7176039863116,718.836812130714,687.4547899399186,656.8115728330013,plus,74687.73636759346
